,tubeID,End,Received,leakrate,bend,flagE,T1Date,Length,Frequency,Tension,flag,L,dFrequency,dTension,dDays,flag2,DCday,sys,DC,HVseconds,DCflag,ENDday,done?,ok,Comment
21320,MSU23051,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-09,1624.85,95.0,362.971,pass,C,0.00,0.000,34D,Pass2,22-12-08,CAEN,0.53,10811,OK,23/01/09,1,YES,UM BIS5A16 
21321,MSU23052,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-18,1624.32,93.3,350.322,pass,B,0.70,-5.048,42D,Pass2,22-12-08,CAEN,-0.02,57676,OK,23/01/18,3,YES,UM  
21322,MSU23053,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-09,1624.86,95.0,362.971,pass,C,0.50,-3.831,33D,Pass2,22-12-08,CAEN,-0.15,10849,OK,23/01/09,1,YES,UM BIS5A16 
21323,MSU23054,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-18,1624.52,93.3,350.322,pass,B,0.70,-5.048,42D,Pass2,22-12-08,CAEN,0.11,57682,OK,23/01/18,3,YES,UM  
21324,MSU23055,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-18,1624.82,94.3,357.870,pass,C,0.70,-5.101,42D,Pass2,22-12-08,CAEN,0.53,57644,OK,23/01/18,3,YES,UM  
21325,MSU23056,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-09,1624.43,93.7,352.879,pass,B,0.30,-2.491,34D,Pass2,22-12-08,CAEN,0.15,10820,OK,23/01/09,1,YES,UM BIS5A16 
21326,MSU23057,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-09,1624.93,95.0,362.971,pass,C,0.50,-3.831,34D,Pass2,22-12-08,CAEN,0.13,57682,OK,23/01/09,1,YES,UM BIS5A16 
21327,MSU23058,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-09,1624.79,95.0,362.971,pass,C,0.00,0.000,34D,Pass2,22-12-08,CAEN,-0.01,57669,OK,23/01/09,1,YES,UM BIS5A16 
21328,MSU23059,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-09,1624.99,94.3,357.870,pass,C,0.70,-5.101,34D,Pass2,22-12-08,CAEN,-0.43,57674,OK,23/01/09,1,YES,UM BIS5A16 
21329,MSU23060,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-09,1624.84,94.3,357.870,pass,C,0.70,-5.101,34D,Pass2,22-12-08,CAEN,0.87,10868,OK,23/01/09,1,YES,UM BIS5A16 
21330,MSU23061,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-09,1624.81,95.0,362.971,pass,C,0.00,0.000,34D,Pass2,22-12-08,CAEN,0.27,57678,OK,23/01/09,1,YES,UM BIS5A16 
21331,MSU23062,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-09,1624.96,95.3,365.497,pass,C,0.70,-5.156,34D,Pass2,22-12-08,CAEN,0.04,57675,OK,23/01/09,1,YES,UM BIS5A16 
21332,MSU23063,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-18,1624.75,94.7,360.454,pass,B,0.60,-5.043,41D,Pass2,22-12-08,CAEN,-0.17,57683,OK,23/01/18,3,YES,UM  
21333,MSU23064,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-09,1624.89,95.0,362.971,pass,C,0.50,-3.831,34D,Pass2,22-12-08,CAEN,-0.43,10869,OK,23/01/09,1,YES,UM BIS5A16 
21334,MSU23065,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-18,1624.94,94.0,355.370,pass,C,0.50,-3.791,42D,Pass2,22-12-08,CAEN,0.53,10869,OK,23/01/18,3,YES,UM  
21335,MSU23066,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-09,1624.89,94.3,357.870,pass,C,0.70,-5.101,34D,Pass2,22-12-08,CAEN,-0.46,57675,OK,23/01/09,1,YES,UM BIS5A16 
21336,MSU23067,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-09,1624.82,94.3,357.870,pass,C,0.20,-1.291,33D,Pass2,22-12-08,CAEN,0.00,10797,OK,23/01/09,1,YES,UM BIS5A16 
21337,MSU23068,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-09,1624.75,93.7,352.879,pass,B,0.00,0.000,33D,Pass2,22-12-08,CAEN,0.60,57663,OK,23/01/09,1,YES,UM BIS5A16 
21338,MSU23069,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-09,1624.87,95.0,362.971,pass,C,0.30,-2.526,33D,Pass2,22-12-08,CAEN,0.50,57618,OK,23/01/09,1,YES,UM BIS5A16 
21339,MSU23070,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-09,1624.82,94.0,355.370,pass,C,0.30,-2.500,33D,Pass2,22-12-08,CAEN,-0.01,57642,OK,23/01/09,1,YES,UM BIS5A16 
21340,MSU23072,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-18,1624.76,94.3,357.870,pass,C,0.40,-2.584,41D,Pass2,22-12-08,CAEN,-0.30,57683,OK,23/01/18,3,YES,UM  
21341,MSU23073,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-09,1624.86,94.3,357.870,pass,C,1.20,-8.932,34D,Pass2,22-12-08,CAEN,-0.49,57664,OK,23/01/09,1,YES,UM BIS5A16 
21342,MSU23074,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-09,1624.65,95.0,362.971,pass,B,0.50,-3.831,34D,Pass2,22-12-08,CAEN,0.24,10867,OK,23/01/09,1,YES,UM BIS5A16 
21343,MSU23075,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-18,1624.76,94.3,357.870,pass,C,0.40,-2.584,41D,Pass2,22-12-08,CAEN,0.53,57683,OK,23/01/18,3,YES,UM  
21344,MSU23076,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-18,1624.71,94.3,357.870,pass,B,0.40,-2.584,41D,Pass2,22-12-08,CAEN,-0.42,57683,OK,23/01/18,3,YES,UM  
21345,MSU23077,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-09,1624.89,94.3,357.870,pass,C,0.40,-2.584,33D,Pass2,22-12-08,CAEN,0.00,57683,OK,23/01/09,1,YES,UM BIS5A16 
21346,MSU23078,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-18,1624.83,94.7,360.454,pass,C,0.30,-2.517,41D,Pass2,22-12-08,CAEN,0.50,57664,OK,23/01/18,3,YES,UM  
21347,MSU23079,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-09,1624.78,92.3,342.855,pass,C,0.40,-2.530,33D,Pass2,22-12-08,CAEN,-0.01,10845,OK,23/01/09,1,YES,UM BIS5A16 
21348,MSU23080,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-09,1624.77,94.3,357.870,pass,C,0.70,-5.101,34D,Pass2,22-12-08,CAEN,0.26,10868,OK,23/01/09,1,YES,UM BIS5A16 
21349,MSU23081,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-09,1624.93,94.0,355.370,pass,C,0.00,0.000,34D,Pass2,22-12-08,CAEN,-0.01,10793,OK,23/01/09,1,YES,UM BIS5A16 
21350,MSU23082,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-18,1624.75,95.0,362.971,pass,B,0.30,-2.526,41D,Pass2,22-12-08,CAEN,0.00,57681,OK,23/01/18,3,YES,UM  
21351,MSU23083,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-09,1624.97,94.7,360.454,pass,C,1.30,-10.199,33D,Pass2,22-12-08,CAEN,0.04,10849,OK,23/01/09,1,YES,UM BIS5A16 
21352,MSU23084,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-18,1624.93,94.3,357.870,pass,C,0.40,-2.584,41D,Pass2,22-12-08,CAEN,-0.27,57668,OK,23/01/18,3,YES,UM  
21353,MSU23085,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-18,1624.83,93.7,352.879,pass,C,0.30,-2.491,41D,Pass2,22-12-08,CAEN,-0.31,57672,OK,23/01/18,3,YES,UM  
21354,MSU23086,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-18,1624.84,94.7,360.454,pass,C,0.60,-5.043,41D,Pass2,22-12-08,CAEN,-0.12,57683,OK,23/01/18,3,YES,UM  
21355,MSU23087,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-09,1624.61,94.3,357.870,pass,B,0.20,-1.291,34D,Pass2,22-12-08,CAEN,-0.01,57666,OK,23/01/09,1,YES,UM BIS5A16 
21356,MSU23088,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-09,1624.72,94.3,357.870,pass,B,0.20,-1.291,34D,Pass2,22-12-08,CAEN,0.02,10868,OK,23/01/09,1,YES,UM BIS5A16 
21357,MSU23089,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-18,1624.79,95.0,362.971,pass,C,0.00,0.000,41D,Pass2,22-12-08,CAEN,-0.83,57664,OK,23/01/18,3,YES,UM  
21358,MSU23090,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-18,1624.86,95.3,365.497,pass,C,0.40,-2.612,41D,Pass2,22-12-08,CAEN,-0.51,10822,OK,23/01/18,3,YES,UM  
21359,MSU23091,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-18,1624.66,94.3,357.870,pass,B,0.40,-2.584,41D,Pass2,22-12-08,CAEN,0.08,57683,OK,23/01/18,3,YES,UM  
21360,MSU23092,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-18,1624.83,94.3,357.870,pass,C,0.40,-2.584,41D,Pass2,22-12-08,CAEN,0.48,57681,OK,23/01/18,3,YES,UM  
21361,MSU23093,IHEP,2022-12-08,0.00E+00,0.00,PASS,23-01-18,1624.85,94.7,360.454,pass,C,0.30,-2.517,41D,Pass2,22-12-09,CAEN,-0.02,8650,OK,23/01/18,3,YES,UM  
21362,MSU23094,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-09,1624.77,95.0,362.971,pass,C,0.00,0.000,33D,Pass2,22-12-08,CAEN,-0.49,57662,OK,23/01/09,1,YES,UM BIS5A16 
21363,MSU23095,IHEP,2022-12-06,0.00E+00,1.00,Fail,23-01-09,1624.72,95.0,362.971,pass,B,0.00,0.000,34D,Pass2,22-12-08,CAEN,0.50,10868,OK,23/01/09,1,N/A,UM Bent 
21364,MSU23096,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-09,1624.80,94.0,355.370,pass,C,0.30,-2.500,33D,Pass2,22-12-08,CAEN,0.56,57681,OK,23/01/09,1,YES,UM BIS5A16 
21365,MSU23097,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-09,1624.86,94.7,360.454,pass,C,0.30,-2.517,33D,Pass2,22-12-08,CAEN,-0.13,57683,OK,23/01/09,1,YES,UM BIS5A16 
21366,MSU23098,IHEP,2022-12-08,0.00E+00,0.00,PASS,23-01-09,1624.86,94.7,360.454,pass,C,0.30,-2.517,32D,Pass2,22-12-09,CAEN,0.00,8636,OK,23/01/09,1,YES,UM BIS5A16 
21367,MSU23099,IHEP,2022-12-08,0.00E+00,0.00,PASS,23-01-09,1624.93,94.7,360.454,pass,C,0.30,-2.517,32D,Pass2,22-12-09,CAEN,0.00,8649,OK,23/01/09,1,YES,UM BIS5A16 
21368,MSU23100,IHEP,2022-12-08,0.00E+00,0.00,PASS,23-01-09,1624.90,94.3,357.870,pass,C,0.40,-2.584,32D,Pass2,22-12-09,CAEN,0.51,8637,OK,23/01/09,1,YES,UM BIS5A16 
21369,MSU23101,IHEP,2022-12-06,0.00E+00,1.00,Fail,22-12-06,1624.77,94.5,359.161,pass,C,------,--------,----,-----,22-12-08,CAEN,-0.61,10848,OK,22/12/08,4,N/A,UM Bent 
21370,MSU23102,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-18,1624.75,95.0,362.971,pass,B,0.50,-3.831,42D,Pass2,22-12-08,CAEN,0.39,10869,OK,23/01/18,3,YES,UM  
21371,MSU23103,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-18,1624.77,94.7,360.454,pass,C,0.00,0.000,41D,Pass2,22-12-08,CAEN,0.04,57672,OK,23/01/18,3,YES,UM  
21372,MSU23104,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-18,1624.72,94.7,360.454,pass,B,0.60,-5.043,41D,Pass2,22-12-09,CAEN,-0.01,8650,OK,23/01/18,3,YES,UM  
21373,MSU23105,IHEP,2022-12-08,0.00E+00,0.00,PASS,23-01-18,1624.78,94.7,360.454,pass,C,0.30,-2.517,41D,Pass2,22-12-09,CAEN,-0.48,8637,OK,23/01/18,3,YES,UM  
21374,MSU23106,IHEP,2022-12-08,0.00E+00,0.00,PASS,23-01-18,1624.83,95.0,362.971,pass,C,0.00,0.000,41D,Pass2,22-12-12,CAEN,0.50,11423,OK,23/01/18,3,YES,UM  
21375,MSU23107,IHEP,2022-12-08,0.00E+00,0.00,PASS,23-01-09,1624.65,94.3,357.870,pass,B,0.40,-2.584,32D,Pass2,22-12-09,CAEN,0.00,8650,OK,23/01/09,1,YES,UM BIS5A16 
21376,MSU23108,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-18,1624.92,95.3,365.497,pass,C,0.70,-5.156,42D,Pass2,22-12-08,CAEN,0.44,10866,OK,23/01/18,3,YES,UM  
21377,MSU23109,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-18,1624.85,94.3,357.870,pass,C,0.70,-5.101,42D,Pass2,22-12-08,CAEN,-0.26,10869,OK,23/01/18,3,YES,UM  
21378,MSU23110,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-18,1624.68,94.3,357.870,pass,B,0.40,-2.584,41D,Pass2,22-12-08,CAEN,0.02,57683,OK,23/01/18,3,YES,UM  
21379,MSU23111,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-18,1625.26,96.0,370.653,pass,E,0.30,-2.553,41D,Pass2,22-12-08,CAEN,-0.46,57672,OK,23/01/18,3,YES,UM  
21380,MSU23112,IHEP,2022-12-08,0.00E+00,0.00,PASS,23-01-09,1624.77,94.0,355.370,pass,C,0.30,-2.500,32D,Pass2,22-12-09,CAEN,0.43,8592,OK,23/01/09,1,YES,UM BIS5A16 
21381,MSU23113,IHEP,2022-12-08,0.00E+00,0.00,PASS,23-01-17,1624.77,94.7,360.454,pass,C,0.30,-2.517,39D,Pass2,22-12-09,CAEN,0.37,8652,OK,23/01/17,2,YES,UM  
21382,MSU23114,IHEP,2022-12-08,0.00E+00,0.00,PASS,23-01-18,1624.93,95.0,362.971,pass,C,0.70,-5.138,41D,Pass2,22-12-09,CAEN,-0.26,8640,OK,23/01/18,3,YES,UM  
21383,MSU23115,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-18,1624.72,94.7,360.454,pass,B,0.30,-2.517,42D,Pass2,22-12-08,CAEN,0.10,57666,OK,23/01/18,3,YES,UM  
21384,MSU23116,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-18,1624.78,95.0,362.971,pass,C,0.50,-3.831,42D,Pass2,22-12-08,CAEN,0.54,10868,OK,23/01/18,3,YES,UM  
21385,MSU23117,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-18,1624.80,94.3,357.870,pass,C,0.40,-2.584,41D,Pass2,22-12-08,CAEN,0.00,57672,OK,23/01/18,3,YES,UM  
21386,MSU23118,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-18,1624.94,95.3,365.497,pass,C,0.40,-2.612,41D,Pass2,22-12-08,CAEN,0.69,57683,OK,23/01/18,3,YES,UM  
21387,MSU23119,IHEP,2022-12-07,0.00E+00,0.00,PASS,22-12-07,1624.84,77.3,240.503,fail,C,------,--------,----,-----,--------,----,------,-------,----,--/--/--,0,NO,UM  
21388,MSU23120,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-09,1624.87,94.7,360.454,pass,C,0.30,-2.517,33D,Pass2,22-12-08,CAEN,-0.49,57630,OK,23/01/09,1,YES,UM BIS5A16 
21389,MSU23121,IHEP,2022-12-07,0.00E+00,0.00,PASS,23-01-09,1624.61,94.3,357.870,pass,B,0.40,-2.584,33D,Pass2,22-12-08,CAEN,0.01,57683,OK,23/01/09,1,YES,UM BIS5A16 
21390,MSU23122,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-18,1624.91,94.7,360.454,pass,C,0.30,-2.517,42D,Pass2,22-12-08,CAEN,0.40,57651,OK,23/01/18,3,YES,UM  
21391,MSU23123,IHEP,2022-12-06,0.00E+00,0.00,PASS,23-01-09,1624.84,94.3,357.870,pass,C,0.20,-1.291,34D,Pass2,22-12-08,CAEN,0.05,10868,OK,23/01/09,1,YES,UM BIS5A16 
21492,MSU23278,IHEP,2022-12-14,0.00E+00,0.00,PASS,23-01-09,1625.02,93.3,350.322,pass,C,0.40,-2.557,25D,Pass2,22-12-19,CAEN,0.00,63739,OK,23/01/09,1,YES,UM  
21493,MSU23279,IHEP,2022-12-14,0.00E+00,0.00,PASS,23-01-09,1624.74,93.7,352.879,pass,B,0.30,-2.491,25D,Pass2,22-12-19,CAEN,-0.07,63717,OK,23/01/09,1,YES,UM BIS5A16 
21494,MSU23280,IHEP,2022-12-14,0.00E+00,0.00,PASS,23-01-09,1624.57,92.0,340.409,pass,B,0.30,-2.446,25D,Pass2,22-12-19,CAEN,-0.09,63740,OK,23/01/09,1,YES,UM BIS5A16 
21495,MSU23281,IHEP,2022-12-14,0.00E+00,0.00,PASS,23-01-09,1624.69,94.0,355.370,pass,B,0.70,-5.084,25D,Pass2,22-12-19,CAEN,-0.32,63717,OK,23/01/09,1,YES,UM BIS5A16 
21496,MSU23282,IHEP,2022-12-14,0.00E+00,0.00,PASS,23-01-09,1625.04,95.7,368.109,pass,C,0.30,-2.544,25D,Pass2,22-12-19,CAEN,0.00,63679,OK,23/01/09,1,YES,UM BIS5A16 
21497,MSU23283,IHEP,2022-12-14,0.00E+00,0.00,PASS,23-01-09,1624.99,95.0,362.971,pass,C,0.30,-2.526,25D,Pass2,22-12-19,CAEN,0.00,63738,OK,23/01/09,1,YES,UM BIS5A16 
21498,MSU23284,IHEP,2022-12-14,0.00E+00,0.00,PASS,23-01-09,1624.76,93.7,352.879,pass,C,0.30,-2.491,25D,Pass2,22-12-19,CAEN,-0.50,63739,OK,23/01/09,1,YES,UM BIS5A16 
21499,MSU23285,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.90,93.0,347.849,pass,C,0.30,-2.473,21D,Pass2,22-12-20,CAEN,-0.18,11680,OK,23/01/06,5,YES,UM BIS5A16 
21500,MSU23286,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.23,92.7,345.385,pass,A,0.30,-2.464,22D,Pass2,22-12-20,CAEN,-0.98,11656,OK,23/01/06,5,YES,UM BIS5A16 
21501,MSU23287,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.62,93.0,347.849,pass,B,0.30,-2.473,22D,Pass2,22-12-20,CAEN,-0.53,11656,OK,23/01/06,5,YES,UM BIS5A16 
21502,MSU23288,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.75,93.0,347.849,pass,B,0.30,-2.473,22D,Pass2,22-12-20,CAEN,-0.95,11648,OK,23/01/06,5,YES,UM BIS5A16 
21503,MSU23289,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.88,94.0,355.370,pass,C,0.70,-5.084,22D,Pass2,22-12-20,CAEN,-0.50,11683,OK,23/01/06,5,YES,UM BIS5A16 
21504,MSU23290,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.89,93.7,352.879,pass,C,0.30,-2.491,22D,Pass2,22-12-20,CAEN,-0.00,11672,OK,23/01/06,5,YES,UM BIS5A16 
21505,MSU23291,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.69,90.7,330.638,pass,B,0.30,-2.411,22D,Pass2,22-12-20,CAEN,-0.30,11687,OK,23/01/06,5,YES,UM BIS5A16 
21506,MSU23292,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.83,93.0,347.849,pass,C,0.30,-2.473,22D,Pass2,22-12-20,CAEN,-0.50,11648,OK,23/01/06,5,YES,UM BIS5A16 
21507,MSU23293,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.95,93.0,347.849,pass,C,0.70,-5.030,22D,Pass2,22-12-20,CAEN,0.00,11681,OK,23/01/06,5,YES,UM BIS5A16 
21508,MSU23294,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.68,93.7,352.879,pass,B,0.30,-2.491,21D,Pass2,22-12-20,CAEN,-0.50,11636,OK,23/01/06,5,YES,UM BIS5A16 
21509,MSU23295,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.71,93.0,347.849,pass,B,0.70,-5.030,22D,Pass2,22-12-20,CAEN,-0.31,11687,OK,23/01/06,5,YES,UM BIS5A16 
21510,MSU23296,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.86,92.3,342.855,pass,C,0.40,-2.530,21D,Pass2,22-12-20,CAEN,-0.30,11683,OK,23/01/06,5,YES,UM BIS5A16 
21511,MSU23297,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.46,93.3,350.322,pass,B,0.40,-2.557,21D,Pass2,22-12-20,CAEN,-0.01,11651,OK,23/01/06,5,YES,UM BIS5A16 
21512,MSU23298,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.93,93.3,350.322,pass,C,-0.30,2.473,21D,Pass2,22-12-20,CAEN,-0.01,11683,OK,23/01/06,5,YES,UM BIS5A16 
21513,MSU23299,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.83,92.7,345.385,pass,C,1.30,-9.985,21D,Pass2,22-12-20,CAEN,-0.49,11686,OK,23/01/06,5,YES,UM BIS5A16 
21514,MSU23300,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1625.01,92.7,345.385,pass,C,0.00,0.000,21D,Pass2,22-12-20,CAEN,-0.47,11683,OK,23/01/06,5,YES,UM BIS5A16 
21515,MSU23301,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.85,92.3,342.855,pass,C,0.00,0.000,21D,Pass2,22-12-20,CAEN,-0.04,11686,OK,23/01/06,5,YES,UM BIS5A16 
21516,MSU23302,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.91,93.0,347.849,pass,C,0.30,-2.473,21D,Pass2,22-12-20,CAEN,-0.56,11588,OK,23/01/06,5,YES,UM BIS5A16 
21517,MSU23303,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.79,93.0,347.849,pass,C,0.30,-2.473,21D,Pass2,22-12-20,CAEN,-0.01,11669,OK,23/01/06,5,YES,UM BIS5A16 
21518,MSU23304,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.90,93.7,352.879,pass,C,0.60,-4.991,21D,Pass2,22-12-20,CAEN,-0.13,11682,OK,23/01/06,5,YES,UM BIS5A16 
21519,MSU23305,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.90,93.0,347.849,pass,C,0.70,-5.030,22D,Pass2,22-12-20,CAEN,-0.64,11687,OK,23/01/06,5,YES,UM BIS5A16 
21520,MSU23306,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.77,92.7,345.385,pass,C,1.00,-7.494,22D,Pass2,22-12-20,CAEN,-0.01,11687,OK,23/01/06,5,YES,UM BIS5A16 
21521,MSU23307,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.67,93.0,347.849,pass,B,0.30,-2.473,22D,Pass2,22-12-20,CAEN,-0.10,11684,OK,23/01/06,5,YES,UM BIS5A16 
21522,MSU23308,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.89,93.7,352.879,pass,C,0.30,-2.491,21D,Pass2,22-12-20,CAEN,-0.02,11689,OK,23/01/06,5,YES,UM BIS5A16 
21523,MSU23309,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.87,93.3,350.322,pass,C,0.70,-5.048,21D,Pass2,22-12-20,CAEN,-0.26,11677,OK,23/01/06,5,YES,UM BIS5A16 
21524,MSU23310,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.76,93.3,350.322,pass,C,0.40,-2.557,21D,Pass2,22-12-20,CAEN,0.02,11687,OK,23/01/06,5,YES,UM BIS5A16 
21525,MSU23311,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.83,92.7,345.385,pass,C,0.60,-4.937,21D,Pass2,22-12-20,CAEN,-0.33,11664,OK,23/01/06,5,YES,UM BIS5A16 
21526,MSU23312,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.95,93.7,352.879,pass,C,0.30,-2.491,22D,Pass2,22-12-20,CAEN,-0.05,11632,OK,23/01/06,5,YES,UM BIS5A16 
21527,MSU23313,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.93,93.3,350.322,pass,C,0.40,-2.557,21D,Pass2,22-12-20,CAEN,0.00,11663,OK,23/01/06,5,YES,UM BIS5A16 
21528,MSU23314,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.95,93.3,350.322,pass,C,0.00,0.000,21D,Pass2,22-12-20,CAEN,0.00,11689,OK,23/01/06,5,YES,UM BIS5A16 
21529,MSU23315,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.75,93.0,347.849,pass,B,0.00,0.000,21D,Pass2,22-12-20,CAEN,0.07,11689,OK,23/01/06,5,YES,UM BIS5A16 
21530,MSU23316,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.81,92.7,345.385,pass,C,0.60,-4.937,21D,Pass2,22-12-20,CAEN,0.24,11689,OK,23/01/06,5,YES,UM BIS5A16 
21531,MSU23317,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-09,1624.62,93.3,350.322,pass,B,0.40,-2.557,24D,Pass2,23-01-06,CAEN,-0.57,84012,OK,23/01/09,1,YES,UM BIS6C02 
21532,MSU23318,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.59,93.7,352.879,pass,B,0.60,-4.991,22D,Pass2,23-01-10,CAEN,-0.04,141888,OK,23/01/10,2,YES,UM BIS6C02 
21533,MSU23319,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.87,94.3,357.870,pass,C,0.40,-2.584,22D,Pass2,22-12-19,CAEN,-0.50,63719,OK,23/01/06,5,YES,UM BIS5A16 
21534,MSU23320,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.75,94.0,355.370,pass,B,0.30,-2.500,22D,Pass2,22-12-19,CAEN,-0.44,63741,OK,23/01/06,5,YES,UM BIS5A16 
21535,MSU23321,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.83,94.3,357.870,pass,C,0.00,0.000,22D,Pass2,22-12-19,CAEN,-0.98,63741,OK,23/01/06,5,YES,UM BIS5A16 
21536,MSU23322,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.83,94.0,355.370,pass,C,0.70,-5.084,22D,Pass2,22-12-19,CAEN,-0.30,63735,OK,23/01/06,5,YES,UM BIS5A16 
21537,MSU23323,IHEP,2022-12-15,0.00E+00,0.00,PASS,23-01-06,1624.67,94.0,355.370,pass,B,0.30,-2.500,22D,Pass2,22-12-19,CAEN,0.00,63736,OK,23/01/06,5,YES,UM BIS5A16 
